Q8N9Z9	Q8N9Z9
Q9H813	Q9H813
P02549	P02549
P02549	Q13813
P19021	P19021
P29376	P29376
Q8WYN3	Q8WYN3
Q9Y240	Q9Y240
Q9NTJ4	Q9NTJ4
P01236	P01236
Q8WZ60	Q8WZ60
Q96KV7	Q96KV7
Q9Y5J3	Q9Y5J3
Q9Y5J3	Q9UBP5
Q9Y5J3	Q9NQ87
Q9NZL4	Q9NZL4
Q08211	Q08211
Q9UNQ0	Q9UNQ0
P63172	P63172
P63172	P51808
Q9HB40	Q9HB40
Q8N8U2	Q8N8U2
Q8N8U2	Q9Y232
P16070	P16070
Q5T2T1	Q5T2T1
Q5T2T1	Q13368
P80188	P80188
Q9UJX4	Q9UJX4
O95363	O95363
P0DI81	P0DI81
Q9P1W9	Q9P1W9
Q9P1W9	P11309
Q9P1W9	Q86V86
Q02241	Q02241
Q13009	Q13009
Q9C0C9	Q9C0C9
Q969M3	Q969M3
P06730	P06730
P06730	A6NMX2
P33991	P33991
Q6P499	Q6P499
Q13825	Q13825
Q9Y6C2	Q9Y6C2
Q9NWZ8	Q9NWZ8
O15258	O15258
Q9HC07	Q9HC07
Q07020	Q07020
A6NKD9	A6NKD9
Q8TEJ3	Q8TEJ3
Q8TEJ3	Q7Z6J0
Q5DX21	Q5DX21
Q86X19	Q86X19
Q9HAV0	Q9HAV0
Q9HAV0	P62873
Q9HAV0	P62879
Q9HAV0	P16520
Q9HAV0	O14775
Q9H330	Q9H330
P04216	P04216
P37268	P37268
Q96IX5	Q96IX5
Q16394	Q16394
P20290	P20290
Q13630	Q13630
O00468	O00468
P05387	P05387
Q9NPB0	Q9NPB0
P14314	P14314
Q9NZ09	Q9NZ09
Q9NUQ2	Q9NUQ2
Q9BV94	Q9BV94
Q8NHU2	Q8NHU2
P08183	P08183
P08183	P21439
P08183	Q2M3G0
P08183	O95342
Q9H1E5	Q9H1E5
Q86WA9	Q86WA9
Q6Q795	Q6Q795
Q99627	Q99627
Q9UKJ1	Q9UKJ1
P35568	P35568
P35568	Q9Y4H2
Q00973	Q00973
Q00973	Q8NHY0
Q8NDA8	Q8NDA8
P54105	P54105
Q99576	Q99576
O14744	O14744
P78423	P78423
P35249	P35249
Q9Y6X0	Q9Y6X0
Q7L190	Q7L190
Q9Y5B6	Q9Y5B6
Q9UKZ9	Q9UKZ9
Q9UKZ9	Q15113
Q9NPF0	Q9NPF0
P52758	P52758
Q9UHF7	Q9UHF7
O14763	O14763
O14763	O00220
P82912	P82912
P49368	P49368
Q92569	Q92569
P15586	P15586
Q9BUN8	Q9BUN8
P08621	P08621
O95202	O95202
P62316	P62316
Q9C0A6	Q9C0A6
P08571	P08571
P78317	P78317
Q12946	Q12946
Q12946	Q12947
Q8NC56	Q8NC56
Q9NSY1	Q9NSY1
P10398	P10398
P10398	P04049
Q02846	Q02846
P07942	P07942
P07942	P55268
Q8IUR0	Q8IUR0
Q13049	Q13049
P54098	P54098
O14578	O14578
P05549	P05549
P05549	Q92754
Q96T88	Q96T88
Q5VTR2	Q5VTR2
Q5VTR2	O75150
Q7Z695	Q7Z695
Q8NBQ5	Q8NBQ5
Q8NBQ5	Q7Z5P4
Q8NBQ5	Q8N3Y7
Q8NBQ5	Q8IZV5
O95400	O95400
Q8NCP5	Q8NCP5
P33992	P33992
Q96EY4	Q96EY4
Q658Y4	Q658Y4
P13073	P13073
Q5VVJ2	Q5VVJ2
O94885	O94885
Q6NXT4	Q6NXT4
Q5HYI8	Q5HYI8
Q2TB90	Q2TB90
Q2TB90	P19367
Q2TB90	P52789
Q2TB90	P52790
Q9NRD5	Q9NRD5
Q9H8X9	Q9H8X9
P16435	P16435
P14678	P14678
P14678	P63162
P14324	P14324
Q8WVV5	Q8WVV5
Q8WVV5	Q7KYR7
Q8WVV5	O00478
Q9NX74	Q9NX74
Q9Y2D8	Q9Y2D8
Q2TAY7	Q2TAY7
Q96RT7	Q96RT7
Q96EF6	Q96EF6
P42892	P42892
Q92974	Q92974
Q9Y291	Q9Y291
Q9C019	Q9C019
Q9C019	Q9UDY6
Q13112	Q13112
Q15007	Q15007
Q9NX05	Q9NX05
Q9NX05	Q9NZB2
Q56VL3	Q56VL3
Q9BYV2	Q9BYV2
Q9UNN8	Q9UNN8
Q13011	Q13011
P0CB38	P0CB38
P0CB38	Q96DU9
Q8TCP9	Q8TCP9
P48163	P48163
P48163	P23368
P49257	P49257
Q9UQF2	Q9UQF2
Q9BV23	Q9BV23
Q86YL5	Q86YL5
P45880	P45880
P45880	Q9Y277
P45880	P21796
Q8IXB1	Q8IXB1
Q7Z3D4	Q7Z3D4
P05026	P05026
Q86VM9	Q86VM9
P78556	P78556
Q969V5	Q969V5
Q99750	Q99750
Q96N03	Q96N03
Q53FD0	Q53FD0
Q9UH92	Q9UH92
Q96KC8	Q96KC8
Q13155	Q13155
P19447	P19447
Q9UJS0	Q9UJS0
Q9UJS0	O75746
Q9H0U9	Q9H0U9
O95361	O95361
Q8NDV7	Q8NDV7
Q8NDV7	Q9HCJ0
Q9UBT2	Q9UBT2
Q86VX2	Q86VX2
A1L0T0	A1L0T0
Q9Y6I3	Q9Y6I3
Q9Y6I3	O95208
O60513	O60513
Q5VU43	Q5VU43
P04843	P04843
Q8TAT6	Q8TAT6
Q99470	Q99470
Q99470	Q9HCN8
Q8N490	Q8N490
O15427	O15427
O15427	O95907
O15427	P53985
O15427	O60669
Q8N697	Q8N697
Q9NX07	Q9NX07
O75674	O75674
Q96GM8	Q96GM8
Q96JC1	Q96JC1
Q7L2E3	Q7L2E3
O43570	O43570
Q9Y3A4	Q9Y3A4
P51798	P51798
P51798	P51797
Q14244	Q14244
Q9P265	Q9P265
Q9P265	Q14689
Q6DCA0	Q6DCA0
O95153	O95153
Q8IUX4	Q8IUX4
Q8IUX4	Q96AK3
Q8IUX4	Q9HC16
Q8IUX4	Q9UH17
P20936	P20936
Q15628	Q15628
P10747	P10747
Q12899	Q12899
P43034	P43034
Q15054	Q15054
Q5T0F9	Q5T0F9
Q5T0F9	Q6P1N0
Q9BTC8	Q9BTC8
Q9BTC8	Q13330
Q9BTC8	O94776
Q96B23	Q96B23
Q13435	Q13435
Q9NX08	Q9NX08
P02649	P02649
Q68D91	Q68D91
P09622	P09622
Q00796	Q00796
Q92804	Q92804
Q8IYB3	Q8IYB3
P42704	P42704
P62263	P62263
Q8TAD4	Q8TAD4
P31689	P31689
P31689	Q8WW22
P31689	O60884
O00429	O00429
P36915	P36915
O60218	O60218
O60218	P15121
O60218	P51857
O60218	P42330
O60218	P52895
O60218	Q04828
O60218	P17516
O60218	P14550
Q92604	Q92604
P43360	P43360
P43360	P43355
P43360	P43356
P43360	P43365
P43360	P43357
Q92611	Q92611
O00124	O00124
Q3YBM2	Q3YBM2
Q8TF65	Q8TF65
Q8TF65	O14908
O76095	O76095
Q9HD26	Q9HD26
Q29RF7	Q29RF7
Q29RF7	Q9NTI5
O00203	O00203
Q9Y6D9	Q9Y6D9
Q9UBE0	Q9UBE0
Q9UHD8	Q9UHD8
P15498	P15498
P15498	P52735
Q05516	Q05516
Q8N6Q1	Q8N6Q1
P36952	P36952
Q86VE9	Q86VE9
Q13895	Q13895
Q06124	Q06124
Q06124	P29350
Q8IUD6	Q8IUD6
P24863	P24863
O76071	O76071
P46527	P46527
Q96S65	Q96S65
Q92535	Q92535
P12109	P12109
Q8TEB1	Q8TEB1
Q5VWZ2	Q5VWZ2
Q7Z3E2	Q7Z3E2
A6NMZ7	A6NMZ7
Q6PF18	Q6PF18
Q96N66	Q96N66
Q8NC26	Q8NC26
Q7Z4R8	Q7Z4R8
Q96LD8	Q96LD8
P19878	P19878
Q96NH3	Q96NH3
P57727	P57727
P57727	O15393
Q96P66	Q96P66
P49770	P49770
Q969D9	Q969D9
O75325	O75325
O75325	Q6UXK5
Q8NEZ2	Q8NEZ2
Q5T1S8	Q5T1S8
A6NFK2	A6NFK2
Q0VAA2	Q0VAA2
Q8TC20	Q8TC20
Q8WUT4	Q8WUT4
P01286	P01286
Q15916	Q15916
Q15916	Q9HCK0
Q9NSN8	Q9NSN8
Q9NSN8	Q9NY99
P13798	P13798
P04553	P04553
Q9H0C8	Q9H0C8
O00273	O00273
Q8TDZ2	Q8TDZ2
Q4KMZ1	Q4KMZ1
Q9BRQ5	Q9BRQ5
Q9BRQ5	Q96D31
Q9UK76	Q9UK76
Q9H609	Q9H609
Q9Y6X4	Q9Y6X4
Q9UBD0	Q9UBD0
A1L157	A1L157
A1L157	P48509
Q4AC94	Q4AC94
O60826	O60826
Q02383	Q02383
Q9NRH3	Q9NRH3
Q9NRH3	P23258
Q96KM6	Q96KM6
Q6XPS3	Q6XPS3
Q6XPS3	P56180
Q86VZ2	Q86VZ2
Q86VZ2	P61964
P50747	P50747
Q96B54	Q96B54
Q9Y2X0	Q9Y2X0
B9A014	B9A014
Q8TBB5	Q8TBB5
Q8IZX4	Q8IZX4
Q8IZX4	P21675
Q9BX63	Q9BX63
Q9BZR8	Q9BZR8
P04279	P04279
Q9UIL8	Q9UIL8
Q9H4I3	Q9H4I3
Q9C0B0	Q9C0B0
Q9BX95	Q9BX95
Q96QC0	Q96QC0
Q6XE38	Q6XE38
Q8N488	Q8N488
Q9NXP7	Q9NXP7
Q9UPZ6	Q9UPZ6
P01148	P01148
A1A4Y4	A1A4Y4
Q13889	Q13889
P78332	P78332
P08700	P08700
Q99679	Q99679
Q99679	Q9Y2T5
Q9HAC8	Q9HAC8
Q53GA4	Q53GA4
Q6U736	Q6U736
Q96GD3	Q96GD3
Q96GU1	Q96GU1
P0CG38	P0CG38
P0CG38	P0CG39
P0CG38	Q6S8J3
P0CG38	A5A3E0
Q96HA7	Q96HA7
Q86UX7	Q86UX7
Q86UX7	Q9BQL6
Q86UX7	Q96AC1
P14138	P14138
Q8TF76	Q8TF76
P54821	P54821
P54821	Q99811
Q8TC44	Q8TC44
C9JLW8	C9JLW8
Q15915	Q15915
Q15915	O60481
Q15915	O95409
Q5T653	Q5T653
Q86Y79	Q86Y79
P48357	P48357
Q9UI32	Q9UI32
Q9UI32	O94925
Q9H0H0	Q9H0H0
O43464	O43464
Q9Y6U3	Q9Y6U3
Q9Y6U3	P06396
Q9Y6U3	O75366
Q9Y6U3	P09327
Q9Y6U3	O15195
Q6ZRR7	Q6ZRR7
P23468	P23468
P23468	P10586
P23468	Q13332
P49761	P49761
Q9UHT4	Q9UHT4
Q9BU02	Q9BU02
Q9NQT5	Q9NQT5
Q96GL9	Q96GL9
Q6IC83	Q6IC83
P08151	P08151
P18428	P18428
P18428	P17213
Q8IYT3	Q8IYT3
Q6TCH7	Q6TCH7
Q9C0H6	Q9C0H6
Q9C0H6	Q9NR64
Q9H0W8	Q9H0W8
Q5T200	Q5T200
Q6DHV7	Q6DHV7
Q8NG31	Q8NG31
Q9H869	Q9H869
Q96JI7	Q96JI7
P43119	P43119
Q63HR2	Q63HR2
P53814	P53814
Q13241	Q13241
Q9BVN2	Q9BVN2
O14717	O14717
Q4G0T1	Q4G0T1
Q96N77	Q96N77
P98182	P98182
Q9ULL8	Q9ULL8
Q8TDV2	Q8TDV2
Q9H672	Q9H672
Q9NVS2	Q9NVS2
Q15760	Q15760
Q8NG35	Q8NG35
P13929	P13929
P13929	P06733
P13929	P09104
P38405	P38405
P38405	P63096
P38405	P08754
Q8WUG5	Q8WUG5
Q3SXY7	Q3SXY7
Q8N475	Q8N475
Q6UW63	Q6UW63
Q6UW63	Q7Z4H8
P62256	P62256
P09467	P09467
P09467	O00757
P06340	P06340
P06340	P01903
P06340	P20036
P06340	P01906
Q9NRP4	Q9NRP4
Q494V2	Q494V2
P10075	P10075
O60479	O60479
O60479	Q07687
Q9H665	Q9H665
Q9UPN4	Q9UPN4
P14543	P14543
P14543	Q14112
Q8WTP8	Q8WTP8
P08100	P08100
P08100	P03999
P08100	P0DN77
Q9H9P8	Q9H9P8
P61565	P61565
P61565	Q902F9
Q15569	Q15569
Q9UHP3	Q9UHP3
Q9UHP3	Q96RU2
O95248	O95248
Q96M11	Q96M11
Q6ZTQ4	Q6ZTQ4
Q9Y2X3	Q9Y2X3
P17813	P17813
P30626	P30626
P30626	P28676
Q9NZ45	Q9NZ45
Q9NZ45	Q8N5K1
O95182	O95182
Q14116	Q14116
Q9UKV5	Q9UKV5
Q9GZM7	Q9GZM7
Q8WVR3	Q8WVR3
Q8TBQ9	Q8TBQ9
O43805	O43805
P10809	P10809
Q08357	Q08357
Q08357	Q8WUM9
O00206	O00206
P08123	P08123
P08123	P02458
P08123	P05997
P17544	P17544
P17544	P15336
Q9NUN5	Q9NUN5
P04196	P04196
O75688	O75688
Q8TAE8	Q8TAE8
Q9Y2R5	Q9Y2R5
Q96AD5	Q96AD5
Q9Y672	Q9Y672
Q9Y296	Q9Y296
Q9BVC4	Q9BVC4
O60271	O60271
P02766	P02766
Q96DA6	Q96DA6
Q12893	Q12893
Q8TEL6	Q8TEL6
Q5M7Z0	Q5M7Z0
Q5M7Z0	Q96EX2
P0DP23	P0DP23
P0DP23	P27482
P0DP23	P0DP24
P0DP23	P0DP25
P0DP23	P60660
P0DP23	Q9NZT1
P0DP23	Q9NP86
P0DP23	Q8TD86
P0DP23	O15182
P0DP23	P41208
P0DP23	Q12798
P0DP23	P02585
O75695	O75695
Q2TAA5	Q2TAA5
Q14CB8	Q14CB8
Q9BWE0	Q9BWE0
Q5SYE7	Q5SYE7
Q5SNT2	Q5SNT2
Q13077	Q13077
P78344	P78344
Q9HD23	Q9HD23
Q92466	Q92466
Q14118	Q14118
Q8N5Z5	Q8N5Z5
Q9BQP7	Q9BQP7
Q8IWB9	Q8IWB9
Q9BWL3	Q9BWL3
Q15428	Q15428
Q92793	Q92793
Q92793	Q09472
Q96A54	Q96A54
Q5MNZ6	Q5MNZ6
Q5MNZ6	Q9Y484
Q9UJV9	Q9UJV9
Q9P035	Q9P035
P15151	P15151
Q13342	Q13342
Q96KQ7	Q96KQ7
Q96KQ7	Q9H9B1
Q9HCL0	Q9HCL0
Q15018	Q15018
Q6P1K1	Q6P1K1
Q8N594	Q8N594
Q9NP87	Q9NP87
Q9NP87	P04053
P62068	P62068
P62068	O75317
O94992	O94992
Q99848	Q99848
Q9NPD8	Q9NPD8
Q9H0R3	Q9H0R3
Q99714	Q99714
P53567	P53567
Q6VMQ6	Q6VMQ6
Q8WV22	Q8WV22
Q8N543	Q8N543
Q6ZXV5	Q6ZXV5
Q9BRV8	Q9BRV8
Q8TC07	Q8TC07
Q9H8L6	Q9H8L6
Q96CW5	Q96CW5
Q9NY61	Q9NY61
Q6PJ61	Q6PJ61
P35270	P35270
Q9H7E2	Q9H7E2
P08559	P08559
O95391	O95391
P15907	P15907
Q96KS0	Q96KS0
Q96KS0	Q9GZT9
Q9UJY1	Q9UJY1
Q06136	Q06136
Q96T23	Q96T23
Q86VY4	Q86VY4
Q8IUF8	Q8IUF8
Q00325	Q00325
Q7L576	Q7L576
Q7L576	Q96F07
P13498	P13498
Q9UPT9	Q9UPT9
Q9UBB6	Q9UBB6
Q96RU3	Q96RU3
P30536	P30536
Q99708	Q99708
O96005	O96005
P51948	P51948
Q6ZSR9	Q6ZSR9
P67812	P67812
P67812	Q9BY50
Q6WKZ4	Q6WKZ4
P56378	P56378
P30043	P30043
Q6PML9	Q6PML9
Q674X7	Q674X7
P20719	P20719
P20719	Q00444
P20719	P09067
Q9Y3X0	Q9Y3X0
Q9NZD2	Q9NZD2
O14579	O14579
Q15773	Q15773
O75884	O75884
Q9NUY8	Q9NUY8
O95183	O95183
O95394	O95394
P06213	P06213
P06213	P08069
P06213	P14616
Q96C10	Q96C10
Q16625	Q16625
Q12996	Q12996
P28288	P28288
O43824	O43824
Q9UJX2	Q9UJX2
Q92643	Q92643
O60547	O60547
O95067	O95067
O95067	P14635
Q9H840	Q9H840
Q14186	Q14186
Q14186	Q5H9I0
Q14186	Q14188
Q8WUH6	Q8WUH6
P49765	P49765
Q9HCN4	Q9HCN4
Q9ULG6	Q9ULG6
P24534	P24534
Q96ST8	Q96ST8
Q96HY6	Q96HY6
Q96LJ7	Q96LJ7
Q6AZY7	Q6AZY7
O94923	O94923
Q9GZT8	Q9GZT8
P52179	P52179
Q9H082	Q9H082
Q9H082	Q14088
Q8NI22	Q8NI22
Q92990	Q92990
Q92947	Q92947
Q9BSJ2	Q9BSJ2
Q9BQ70	Q9BQ70
Q9H9J2	Q9H9J2
Q7RTR2	Q7RTR2
P00747	P00747
P21399	P21399
P21399	P48200
Q8WTV0	Q8WTV0
O15211	O15211
Q16206	Q16206
Q16206	Q8TC92
Q96C34	Q96C34
P41218	P41218
P41218	Q6K0P9
P29083	P29083
Q96JM7	Q96JM7
Q96JM7	Q9Y468
P30566	P30566
